Circuit: * Z:\media\salim\home2\salim\KiCad\AM_FM_Transceiver\Draft1.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
Heightened Def Con from 0.71598 +++++++++++++++to 0.71598
